object			
volume	07399	Castelli	1746
foreign	Nofet	heb	
foreign	Delef	heb	
foreign	καταλοιβὴ	grc	
foreign	Distillation	fra	
foreign	Destillazione	ita	
entry	DESTILLATORIA INSTRUMENTA	0	
orth	DESTILLATORIA INSTRUMENTA		
foreign	Catara	ara	
foreign	Catarat	ara	
foreign	Keli hatenufa	heb	
foreign	ὄργανα κατασταλακτικὰ	grc	
foreign	lnstrumens distillatoires	fra	
foreign	Instrumenti distillatorii	ita	
entry	DIAETA	0	
orth	DIAETA		
foreign	Tadbir	ara	
foreign	Vidi	ara	
foreign	Ratab	ara	
foreign	Tartib	ara	
foreign	Nehagah	heb	
foreign	δίαιτα	grc	
foreign	Diéte	fra	
foreign	Régime de vivre	fra	
foreign	Dieta	ita	
entry	DIAPHRAGMA	0	
orth	DIAPHRAGMA		
foreign	Peder	heb	
foreign	Dakim	heb	
foreign	Dakin	heb	
foreign	διάφραγμα	grc	
foreign	Diaphragme	fra	
foreign	Diaframma	ita	
entry	DIARRHOEA	0	
orth	DIARRHOEA		
foreign	Guri bikai	ara	
foreign	Darab	ara	
foreign	Dabaren	ara	
foreign	διάῤῥοια	grc	
foreign	Flux de ventre	fra	
foreign	Flusso di ventre	ita	
entry	DIASTOLE	0	
orth	DIASTOLE		
foreign	Halpaschtor	heb	
foreign	διαστολὴ	grc	
foreign	Diastole	fra	
foreign	Diastole	ita	
entry	DIES	0	
orth	DIES		
foreign	Iaom	ara	
foreign	Nahar	ara	
foreign	Iom	heb	
foreign	ἡμέρα	grc	
foreign	Jour	fra	
foreign	Di	ita	
foreign	Giorno	ita	
entry	DIGESTIO	0	
orth	DIGESTIO		
foreign	Hadma	ara	
foreign	Ihdam	ara	
foreign	Inhidam	ara	
foreign	Andaga	ara	
foreign	Icul	heb	
foreign	ἀνάδοσις	grc	
foreign	Digestion	fra	
foreign	Digestione	ita	
entry	DIGESTIVUS, DIGERENS	0	
orth	DIGESTIVUS		
orth	DIGERENS		
foreign	Hadim	ara	
foreign	Hadima	ara	
foreign	Mebaschelet	heb	
foreign	ἀναδοτικὸς	grc	
foreign	Digestif	fra	
foreign	Digestivo	ita	
entry	DIGITUS	0	
orth	DIGITUS		
foreign	Izba	ara	
foreign	Ezebba	heb	
foreign	Hezbaoth	heb	
foreign	δάκτυλος	grc	
foreign	Doigt	fra	
foreign	Dito	ita	
entry	DISJUNCTIO	0	
orth	DISJUNCTIO		
foreign	Baad	ara	
foreign	Tabaid	ara	
foreign	Machloketh	heb	
foreign	διάζευξις	grc	
foreign	Séparation	fra	
foreign	Disjonction	fra	
foreign	Disgiunzione	ita	
foreign	Separazione	ita	
entry	DISLOCATIO	0	
orth	DISLOCATIO		
foreign	Fagdun	ara	
foreign	Cholah	ara	
foreign	Anchola	ara	
foreign	Schemitah	heb	
foreign	ἐξάρθρωσις	grc	
foreign	Dislocation	fra	
foreign	Dislocazione	ita	
foreign	Snodazione	ita	
entry	DISSOLUTIO	0	
orth	DISSOLUTIO		
foreign	Nispah	heb	
foreign	Mas	heb	
foreign	Masa	heb	
foreign	διάλυσις	grc	
foreign	Dissolution	fra	
foreign	Dissoluzione	ita	
entry	DOCTOR	0	
orth	DOCTOR		
foreign	Muedib	ara	
foreign	Muhadi	ara	
foreign	Faquch	ara	
foreign	Alfachi	ara	
foreign	Aluf	heb	
foreign	Rabh	heb	
foreign	διδάσκαλος	grc	
foreign	Docteur	fra	
foreign	Dottore	ita	
entry	DOLOR	0	
orth	DOLOR		
foreign	Vaga	ara	
foreign	Alin	ara	
foreign	Alem	ara	
foreign	Anin	ara	
foreign	Chebel	heb	
foreign	Chil	heb	
foreign	On	heb	
foreign	Ezeb	heb	
foreign	Keeb	heb	
foreign	Macobh	heb	
foreign	Zirim	heb	
foreign	ὀδύνη	grc	
foreign	ἄλγος	grc	
foreign	ἄλγημα	grc	
foreign	Douleur	fra	
foreign	Dolore	ita	
foreign	Doglia	ita	
entry	DORMITORIUM	0	
orth	DORMITORIUM		
foreign	Marcad	ara	
foreign	Beth madmecah	heb	
foreign	Mischabh	heb	
foreign	Cheder	heb	
foreign	Aliiah	heb	
foreign	δομάτιον	grc	
foreign	κοίτη	grc	
foreign	Dortoir	fra	
foreign	Dormitorio	ita	
entry	DORSUM	0	
orth	DORSUM		
foreign	Dahar	ara	
foreign	Zulb	ara	
foreign	Ger	heb	
foreign	Gubh	heb	
foreign	Schechem	heb	
foreign	νῶτος	grc	
foreign	Dos	fra	
foreign	Schena	ita	
entry	DOSIS	0	
orth	DOSIS		
foreign	Cavas	ara	
foreign	Cos	heb	
foreign	δόσις	grc	
foreign	Dose	fra	
foreign	Dose	ita	
pb	p. 772		
entry	DRACHMA	0	
orth	DRACHMA		
foreign	Adarbon	heb	
foreign	Darkemon	heb	
foreign	Zuz	heb	
foreign	δράχμη	grc	
foreign	Dragme	fra	
foreign	Dragma	ita	
foreign	Dramma	ita	
entry	DROPAX	0	
orth	DROPAX		
foreign	Tanguia	ara	
foreign	Thafal	ara	
foreign	δρόπαξ	grc	
foreign	Dropas	fra	
foreign	Dropace	ita	
entry	DULCEDO, DULCIS	0	
orth	DULCEDO		
orth	DULCIS		
foreign	Gud	ara	
foreign	Gaid	ara	
foreign	Hulic	ara	
foreign	Haliut	ara	
foreign	Hali	ara	
foreign	Matoc	heb	
foreign	Motek	heb	
foreign	Arebh	heb	
foreign	γλυκύτης	grc	
foreign	γλυκὺς	grc	
foreign	Douceur	fra	
foreign	Doux	fra	
foreign	Dolcezza	ita	
foreign	Dolcitudine	ita	
foreign	Dolce	ita	
entry	DYSENTERIA	0	
orth	DYSENTERIA		
foreign	Halfah	ara	
foreign	Zachia	ara	
foreign	Adereb	ara	
foreign	Chadra	heb	
foreign	Chali	heb	
foreign	meaim	heb	
foreign	δυσεντερία	grc	
foreign	Dysenterie	fra	
foreign	Dysenterique	fra	
foreign	Disenteria	ita	
entry	DYSPNOEA	0	
orth	DYSPNOEA		
foreign	Albehar	ara	
foreign	Alrabu	ara	
foreign	δύσπνοια	grc	
foreign	Asthme	fra	
foreign	Difficulté d’haleine	fra	
foreign	Difficultà di respirazione	ita	
entry	ECSTASIS	0	
orth	ECSTASIS		
foreign	Tamanina	ara	
foreign	Faza	ara	
foreign	Subet	ara	
foreign	Sucos	ara	
foreign	ἔκστασις	grc	
entry	ECTROPION	0	
orth	ECTROPION		
foreign	Alsathere	ara	
foreign	Xatrati	ara	
foreign	ἐκτρόπιον	grc	
foreign	Inversion des paupiéres	fra	
foreign	Riversamento delle palpebre	ita	
entry	EFFECTUS	0	
orth	EFFECTUS		
foreign	Maaseh	heb	
foreign	Maasiat	heb	
foreign	Miphal	heb	
foreign	ἔργον	grc	
foreign	ἐνέργημα	grc	
foreign	Effet	fra	
foreign	Effetto	ita	
entry	EFFERVESCENTIA, EBULLITIO	0	
orth	EFFERVESCENTIA		
orth	EBULLITIO		
foreign	Taglia	ara	
foreign	Galajen	ara	
foreign	Rahs	ara	
foreign	Diceul	heb	
foreign	Nabhuga	heb	
foreign	ζέσις	grc	
foreign	Echaufement	fra	
foreign	Bouillonnement	fra	
foreign	Bollimento	ita	
entry	EFFICACIA	0	
orth	EFFICACIA		
foreign	lnquiham	ara	
foreign	Coah	heb	
foreign	Tebha	heb	
foreign	δύναμις	grc	
foreign	ἐνέργεια	grc	
foreign	Efficace	fra	
foreign	Vertu	fra	
foreign	Sforza	ita	
foreign	Efficacia	ita	
entry	EFFLUVIUM	0	
orth	EFFLUVIUM		
foreign	Mübacchor	ara	
foreign	ἀπόῤῥοια	grc	
foreign	Ecoulement	fra	
foreign	Scolamento	ita	
foreign	Essalazione	ita	
entry	EFFUSIO	0	
orth	EFFUSIO		
foreign	Herq	ara	
foreign	Ihtiraq	ara	
foreign	Zabb	ara	
foreign	Inzabib	ara	
foreign	Schesek	heb	
foreign	Esched	heb	
foreign	Meschad	heb	
foreign	ἔκχυσις	grc	
foreign	Effusion	fra	
foreign	Spargimento	ita	
entry	ELECTRUM	0	
orth	ELECTRUM		
foreign	Haur	ara	
foreign	Carabe	ara	
foreign	ἤλεκτρον	grc	
foreign	Ambre	fra	
foreign	Elettro	ita	
entry	ELECTUARIUM	0	
orth	ELECTUARIUM		
foreign	Alguarized	ara	
foreign	Looh	ara	
foreign	Laaca	ara	
foreign	Maagun	ara	
foreign	ἔκλεγμα	grc	
foreign	Electuaire	fra	
foreign	Elettuario	ita	
entry	ELEMENTUM	0	
orth	ELEMENTUM		
foreign	Ustaafis	ara	
foreign	Recan	ara	
foreign	Arcan	ara	
foreign	Iesod	heb	
foreign	Iesodoth	heb	
foreign	στοιχεῖον	grc	
foreign	Elément	fra	
foreign	Elemento	ita	
entry	ELEPHANTIASIS	0	
orth	ELEPHANTIASIS		
foreign	Hali alphil	ara	
foreign	Dialphil	ara	
foreign	ἐλεφατίασις	grc	
foreign	Lépre	fra	
foreign	Ladrerie	fra	
foreign	Lepra	ita	
foreign	Elefantia	ita	
entry	ELIXATIO	0	
orth	ELIXATIO		
foreign	Rahs	ara	
foreign	Bischul	heb	
foreign	Baschel	heb	
foreign	ἕψησις	grc	
foreign	Action de bouillir	fra	
foreign	Alessazione	ita	
foreign	Lessazione	ita	
entry	ELIXIR	0	
orth	ELIXIR		
foreign	Elixir	ara	
foreign	Alexir	ara	
foreign	Elixir	fra	
foreign	Elissiro	ita	
entry	EMBAMMA	0	
orth	EMBAMMA		
foreign	Dars	ara	
foreign	Darsa	ara	
foreign	Tadris	ara	
foreign	ἔμβαμμα	grc	
foreign	Sausse	fra	
foreign	Saupiquet	fra	
foreign	Salsa	ita	
foreign	Saporetto	ita	
foreign	Guazzetto	ita	
entry	EMBROCHA, EMBROCATIO	0	
orth	EMBROCHA		
orth	EMBROCATIO		
foreign	Natula	ara	
foreign	Tantil	ara	
foreign	Non hilec	ara	
foreign	ἐμβροχὴ	grc	
foreign	Découlement goutte à goutte	fra	
foreign	Gocciamento	ita	
entry	EMOLLIENS, EMOLLITIΟ	0	
orth	EMOLLIENS		
orth	EMOLLITIΟ		
foreign	Tartib	ara	
foreign	Marattab	ara	
foreign	μαλακτικὸς	grc	
foreign	μάλαξις	grc	
foreign	Amollissant	fra	
foreign	Amollissement	fra	
foreign	Mitigante	ita	
foreign	Mitigazione	ita	
entry	EMPIRICA, EMPIRICUS	0	
orth	EMPIRICA		
orth	EMPIRICUS		
foreign	Tagariba	ara	
foreign	Mugarrab	ara	
foreign	ἐμπειρία	grc	
foreign	ἐμπειρικὸς	grc	
foreign	Expérience	fra	
foreign	Empirique	fra	
foreign	Esperimento	ita	
foreign	Empirico	ita	
foreign	Experientia	ita	
entry	EMPLASTRUM	0	
orth	EMPLASTRUM		
foreign	Maran	ara	
foreign	Dichen	ara	
foreign	Malzan	ara	
foreign	Admada	ara	
foreign	Tealah	heb	
foreign	Tachboschet	heb	
foreign	ἔμπλαστρος	grc	
foreign	Emplâtre	fra	
foreign	Emplastro	ita	
entry	EMPYEMA	0	
orth	EMPYEMA		
foreign	Taquia	ara	
foreign	ἐμπύημα	grc	
foreign	Postume intérieure	fra	
foreign	Postema intrinseco	ita	
entry	ENTEROCELE	0	
orth	ENTEROCELE		
foreign	Odra alama	ara	
foreign	ἐντεροκήλη	grc	
foreign	hernie intestinal	fra	
foreign	Crepatura intestinale	ita	
entry	EPIALA FEBRIS	0	
orth	EPIALA FEBRIS		
foreign	ἠπίαλος	grc	
foreign	Epiale	fra	
foreign	Epiala	ita	
entry	EPICAUMA	0	
orth	EPICAUMA		
foreign	Alficume	ara	
foreign	Aufume	ara	
foreign	ἐπίκαυμα	grc	
foreign	Embrasement	fra	
foreign	Brusciamento	ita	
entry	EPIDEMIUS	0	
orth	EPIDEMIUS		
foreign	ἐπιδήμιος	grc	
foreign	Epidémique	fra	
foreign	Maladie populaire	fra	
foreign	Epidemio	ita	
entry	EPIGLOTTIS	0	
orth	EPIGLOTTIS		
foreign	Galsamac	ara	
foreign	Changiar	ara	
foreign	Labhtebah	heb	
foreign	Schifiucobah	heb	
foreign	ἐπιγλωττὶς	grc	
foreign	Epiglotte	fra	
foreign	Luette	fra	
foreign	Epiglottide	ita	
entry	EPILEPSIA	0	
orth	EPILEPSIA		
foreign	Nocta	ara	
foreign	Zara	ara	
foreign	Mazru	ara	
foreign	Cafia	heb	
foreign	Tiful	heb	
foreign	Choli hannusel	heb	
foreign	ἐπιληψία	grc	
foreign	Epilepsie	fra	
foreign	Mal caduc	fra	
foreign	Haut mal	fra	
foreign	Mal caduco	ita	
entry	EPITHEMA	0	
orth	EPITHEMA		
foreign	Lahale	ara	
foreign	Atlia	ara	
foreign	Retiah	heb	
foreign	ἐπίθεμα	grc	
foreign	Epithéme	fra	
foreign	Imposto	ita	
entry	ERRATUM, ERROR	0	
orth	ERRATUM		
orth	ERROR		
foreign	Talaf	ara	
foreign	Chata	ara	
foreign	Chatia	ara	
foreign	Misge	heb	
foreign	Chete	heb	
foreign	ἁμάρτημα	grc	
foreign	Erreur	fra	
foreign	Faute	fra	
foreign	Abus	fra	
foreign	Errore	ita	
entry	ERRΗΙNUM	0	
orth	ERRΗΙNUM		
foreign	Alnisuchat	ara	
foreign	Alshauthat	ara	
foreign	ἔῤῥινον	grc	
foreign	Errine	fra	
foreign	Errino	ita	
entry	ERUCTATIO	0	
orth	ERUCTATIO		
foreign	Geben	ara	
foreign	Gasa	ara	
foreign	ἐρυγὴ	grc	
foreign	Rot	fra	
foreign	Action de roter	fra	
foreign	Rotto	ita	
foreign	Rottamento	ita	
entry	ERYSIPELAS	0	
orth	ERYSIPELAS		
foreign	Masere	ara	
foreign	Messire	ara	
foreign	Gedem	ara	
foreign	Hamra	ara	
foreign	Feu S. Antoine	fra	
foreign	Feu volant	fra	
foreign	Feu sacré	fra	
foreign	Fuoco di S. Antonio	ita	
entry	ESSENTIA	0	
orth	ESSENTIA		
foreign	Schai	ara	
foreign	Schiath	ara	
foreign	Aschia	ara	
foreign	Tuschiah	heb	
foreign	Naviah	heb	
foreign	Hajut	heb	
foreign	Ezem	heb	
foreign	οὐσία	grc	
foreign	Essence	fra	
foreign	Essenza	ita	
entry	EVACUATIO	0	
orth	EVACUATIO		
foreign	Chala	ara	
foreign	Istifrig	ara	
foreign	Buc	heb	
foreign	Buca	heb	
foreign	Mebuca	heb	
foreign	Characa	heb	
foreign	κένωσις	grc	
foreign	Evacuation	fra	
foreign	Vuidange	fra	
foreign	Evacuazione	ita	
entry	EVAPORATIO	0	
orth	EVAPORATIO		
foreign	Buchar	ara	
foreign	ἐκθυμίασις	grc	
foreign	Evaporation	fra	
foreign	Evaporazione	ita	
entry	EUEXIA	0	
orth	EUEXIA		
foreign	Tabi	ara	
foreign	Tibh	ara	
foreign	εὐεξία	grc	
foreign	Bon état du corps	fra	
foreign	Corps de bonne complexion	fra	
foreign	Buona costituzione	ita	
foreign	Buono habito	ita	
entry	EUPHORBIUM	0	
orth	EUPHORBIUM		
foreign	Farbum	ara	
foreign	ἐυφόρβιον	grc	
foreign	Euphorbe	fra	
foreign	Euforbio	ita	
entry	EVULSIO	0	
orth	EVULSIO		
foreign	Cala	ara	
foreign	Massach	heb	
foreign	Gazit	heb	
foreign	ἔκσπασις	grc	
foreign	Evulsion	fra	
foreign	Arrachement	fra	
foreign	Estirpazione	ita	
entry	EXCREMENTUM	0	
orth	EXCREMENTUM		
foreign	Codora	ara	
foreign	Codora agesed	ara	
foreign	Galal	heb	
foreign	Gelel	heb	
foreign	Zeh Tseah	heb	
foreign	Zefiah	heb	
foreign	Peresch	heb	
foreign	περίττωμα	grc	
foreign	Excrement	fra	
foreign	Ordure du corps	fra	
foreign	Escremento	ita	
pb	p. 773		
entry	EXHALATIO	0	
orth	EXHALATIO		
foreign	Buchar	ara	
foreign	Hebel	heb	
foreign	Κitor	heb	
foreign	ἀναθυμίασις	grc	
foreign	ἐκθυμίασις	grc	
foreign	Exhalaison	fra	
foreign	Exhalation	fra	
foreign	Esalatione	ita	
entry	EXPERIENTIA, EXPERIMENTUM	0	
orth	EXPERIENTIA		
orth	EXPERIMENTUM		
foreign	Tagrib	ara	
foreign	Tagariba	ara	
foreign	Burhan	ara	
foreign	Garaba	ara	
foreign	Nisa	heb	
foreign	Nisajon	heb	
foreign	πεῖρα	grc	
foreign	ἐμπειρία	grc	
foreign	Expérience	fra	
foreign	Epreuve	fra	
foreign	Esperienza	ita	
foreign	Esperimento	ita	
foreign	Prova	ita	
entry	EXSANGUIS	0	
orth	EXSANGUIS		
foreign	Naquis aldem	ara	
foreign	Chasardam	heb	
foreign	ἄναιμος	grc	
foreign	λείφαιμος	grc	
foreign	Sans sang	fra	
foreign	Qui n’a point de sang	fra	
foreign	Essangue	ita	
entry	EXSICCANS	0	
orth	EXSICCANS		
foreign	Mujabbis	ara	
foreign	Manschat	ara	
foreign	Iabesch	heb	
foreign	ξηραντικὸς	grc	
foreign	Séchant	fra	
foreign	Qui fait sécher	fra	
foreign	Seccante	ita	
entry	EXSICCATIO	0	
orth	EXSICCATIO		
foreign	Iubisa	ara	
foreign	Iubs	ara	
foreign	Debul	ara	
foreign	Nischaf	ara	
foreign	Ieboschet	heb	
foreign	Séchement	fra	
foreign	Séche	fra	
foreign	Sécheresse	fra	
foreign	Secca	ita	
foreign	Seccagine	ita	
entry	EXSPIRATIO	0	
orth	EXSPIRATIO		
foreign	Mappech	heb	
foreign	Geriah	heb	
foreign	ἐκπνοὴ	grc	
foreign	Exhalaison	fra	
foreign	Haleine	fra	
foreign	Espirazione	ita	
entry	EXSPUITIO	0	
orth	EXSPUITIO		
foreign	Badsacoh	ara	
foreign	Busac	ara	
foreign	Antifath	ara	
foreign	Rekikah	heb	
foreign	πτύσις	grc	
foreign	Crachement	fra	
foreign	Sputamento	ita	
entry	EXTENUATIO, EXTENUATUS	0	
orth	EXTENUATIO		
orth	EXTENUATUS		
foreign	Ambafati	ara	
foreign	Debul	ara	
foreign	Tazhul	ara	
foreign	Mazhul	ara	
foreign	Taqzif	ara	
foreign	λέπτυνσις	grc	
foreign	Exténuation	fra	
foreign	Amoindrissement	fra	
foreign	Exténué	fra	
foreign	Estenuazione	ita	
foreign	Estenuato	ita	
foreign	Indebolito	ita	
entry	EXTINCTIO, EXTINCTUS	0	
orth	EXTINCTIO		
orth	EXTINCTUS		
foreign	Intifa	ara	
foreign	Itfa	ara	
foreign	Mutfi	ara	
foreign	Kibhu	heb	
foreign	Kabhe	heb	
foreign	σβέσις	grc	
foreign	σβεννυμένος	grc	
foreign	Eteignement	fra	
foreign	Eteint	fra	
foreign	Estinzione	ita	
foreign	Estinto	ita	
entry	EXTRACTIO	0	
orth	EXTRACTIO		
foreign	Achragg	ara	
foreign	Inticad	ara	
foreign	ἐξολκὴ	grc	
foreign	Extraction	fra	
foreign	Estrazzione	ita	
entry	EXTRACTUM	0	
orth	EXTRACTUM		
foreign	Chaluz	ara	
foreign	Charrag	ara	
foreign	ἐξελχθὲν	grc	
foreign	Extrait	fra	
foreign	Estratto	ita	
entry	EXULCERATIO, EXULCERATUS	0	
orth	EXULCERATIO		
orth	EXULCERATUS		
foreign	Naquia	ara	
foreign	Munqui	ara	
foreign	Tacra	ara	
foreign	ἕλκωσις	grc	
foreign	Exulcération	fra	
foreign	Blessure	fra	
foreign	Entamure de peau	fra	
foreign	Impiaghatura	ita	
entry	FACULTAS, POTENTIA	0	
orth	FACULTAS		
orth	POTENTIA		
foreign	Taca	ara	
foreign	Cudra	ara	
foreign	El	heb	
foreign	Iecolet	heb	
foreign	Coach	heb	
foreign	Harschaah	heb	
foreign	δύναμις	grc	
foreign	Faculté	fra	
foreign	Puissance	fra	
foreign	Pouvoir	fra	
foreign	Force	fra	
foreign	Possanza	ita	
foreign	Facoltà	ita	
entry	FAMES	0	
orth	FAMES		
foreign	Goi	ara	
foreign	Cafan	heb	
foreign	Raabh	heb	
foreign	Reabon	heb	
foreign	Sacfa	heb	
foreign	λιμὸς	grc	
foreign	Famine	fra	
foreign	Faim	fra	
foreign	Fame	ita	
entry	FAR	0	
orth	FAR		
foreign	Catnia	ara	
foreign	χόνδρος	grc	
foreign	Ζεία	grc	
foreign	Epautre	fra	
foreign	Farra	ita	
entry	FARINA, POLENTA	0	
orth	FARINA		
orth	POLENTA		
foreign	Daccic	ara	
foreign	Daccac	ara	
foreign	Camh	ara	
foreign	Kemach	heb	
foreign	Solet	heb	
foreign	Calit	heb	
foreign	Pericah	heb	
foreign	ἄλευρον	grc	
foreign	ἄλφιτον	grc	
foreign	Farine	fra	
foreign	Farina	ita	
entry	FASCIA	0	
orth	FASCIA		
foreign	Lafafa	ara	
foreign	Faiga	ara	
foreign	Chitul	heb	
foreign	Chetulah	heb	
foreign	Misgereth	heb	
foreign	δεσμὸς σπάργανον	grc	
foreign	Bande	fra	
foreign	Bandelette	fra	
foreign	Fascia	ita	
foreign	Banda	ita	
entry	FASCINATIO, FASCINUM	0	
orth	FASCINATIO		
orth	FASCINUM		
foreign	Sihr	ara	
foreign	Sahara	ara	
foreign	Chaschaph	heb	
foreign	Lachasch	heb	
foreign	Lathas	heb	
foreign	Roten	heb	
foreign	βασκανία	grc	
foreign	βάσκανον	grc	
foreign	Enchantement	fra	
foreign	Sorcélerie	fra	
foreign	Stregaria	ita	
foreign	Stregamento	ita	
entry	FASTIDIUM	0	
orth	FASTIDIUM		
foreign	Bôgda	ara	
foreign	Beschem	ara	
foreign	Melel	ara	
foreign	Goal	heb	
foreign	Tsara	heb	
foreign	Deraon	heb	
foreign	ναυτία	grc	
foreign	βδέλυγμα	grc	
foreign	Dégoût	fra	
foreign	Fastidio	ita	
entry	FAUCES	0	
orth	FAUCES		
foreign	Halch	ara	
foreign	Halchu	ara	
foreign	Sahafati	ara	
foreign	Natqu	ara	
foreign	Loa	heb	
foreign	Chulcus	heb	
foreign	Cheth	heb	
foreign	φαρύγξ	grc	
foreign	Gorge	fra	
foreign	Foce	ita	
foreign	canna della gola	ita	
entry	FAVILLA	0	
orth	FAVILLA		
foreign	Ramad	ara	
foreign	Piach	heb	
foreign	Kidod	heb	
foreign	Zick	heb	
foreign	αἰθάλη	grc	
foreign	Flaméche	fra	
foreign	Cendre chaude	fra	
foreign	Favilla	ita	
entry	FAVUS	0	
orth	FAVUS		
foreign	Shud	ara	
foreign	Sahafati	ara	
foreign	Sirengi	ara	
foreign	Suf	heb	
foreign	Nofet	heb	
foreign	κηρίον	grc	
foreign	Rayon de miel	fra	
foreign	Favo	ita	
entry	FEBRIS	0	
orth	FEBRIS		
foreign	Humi	ara	
foreign	Humia	ara	
foreign	Dalleket	heb	
foreign	Chaschur	heb	
foreign	Caddachat	heb	
foreign	Escheta	syr	
foreign	πυρετὸς	grc	
foreign	Fiévre	fra	
foreign	Febre	ita	
foreign	Febretta	ita	
entry	FEMUR	0	
orth	FEMUR		
foreign	Pachad	ara	
foreign	Jarch	heb	
foreign	μηρὸς	grc	
foreign	Cuisse	fra	
foreign	Parte fuor della coccia	ita	
entry	FERMENTATIO	0	
orth	FERMENTATIO		
foreign	Chamar	ara	
foreign	Bezeket	heb	
foreign	Chümzach	heb	
foreign	ζύμωσις	grc	
foreign	Fermentation	fra	
foreign	Levitamento	ita	
foreign	Levitazione	ita	
entry	FERMENTUM	0	
orth	FERMENTUM		
foreign	Chamir	ara	
foreign	Chlamita	ara	
foreign	Seor	heb	
foreign	ζύμη	grc	
foreign	Levain	fra	
foreign	Levito	ita	
foreign	Lievito	ita	
entry	FERVOR, FERVIDUS	0	
orth	FERVOR		
orth	FERVIDUS		
foreign	Taglia	ara	
foreign	Gali	ara	
foreign	Diceul	heb	
foreign	Retach	heb	
foreign	Ratach	heb	
foreign	καῖμα	grc	
foreign	ζέσις	grc	
foreign	θερμὸς	grc	
foreign	Ferveur	fra	
foreign	Fort ardent	fra	
foreign	Fervore	ita	
foreign	Bollente	ita	
foreign	Fervente	ita	
entry	FEX, FECULA	0	
orth	FEX		
orth	FECULA		
foreign	Dar	ara	
foreign	Dardi	ara	
foreign	Schemer	heb	
foreign	τρὺξ	grc	
foreign	ὑποστάθμη	grc	
foreign	Lie	fra	
foreign	Fondrile	fra	
foreign	Feccia	ita	
entry	FIBRA, FIBRAE	0	
orth	FIBRA		
orth	FIBRAE		
foreign	Arac	ara	
foreign	Uruc	ara	
foreign	Pethillim	heb	
foreign	Maphthilim	heb	
foreign	ἲν	grc	
foreign	ἴνες	grc	
foreign	Petits filets des nerfs	fra	
foreign	Fili dei nervi	ita	
entry	FIBULA	0	
orth	FIBULA		
foreign	Bizim	ara	
foreign	Abzam	ara	
foreign	Cabal	ara	
foreign	Arbal	ara	
foreign	Chach	heb	
foreign	Cahat	heb	
foreign	Cane hagaton	heb	
foreign	περόνη	grc	
foreign	Boucle	fra	
foreign	agraffe	fra	
foreign	Os de la Jambe	fra	
foreign	Fibbia	ita	
foreign	Fibula	ita	
entry	FICUS, MORBUS	0	
orth	FICUS		
orth	MORBUS		
foreign	Albir	ara	
foreign	σύκωσις	grc	
foreign	σῦκον	grc	
foreign	Fic	fra	
foreign	Fico	ita	
entry	FIRMITAS, FIRMUS	0	
orth	FIRMITAS		
orth	FIRMUS		
foreign	Amanach	ara	
foreign	Baki	ara	
foreign	Damam	ara	
foreign	Adman	ara	
foreign	Zahid	ara	
foreign	Vataca	ara	
foreign	Amana	heb	
foreign	Emuna	heb	
foreign	Naeeman	heb	
foreign	Chezac	heb	
foreign	Jazuc	heb	
foreign	βεβαιότης	grc	
foreign	βέβαιος	grc	
foreign	Fermeté	fra	
foreign	Ferme	fra	
foreign	Fermezza	ita	
foreign	Firmo	ita	
entry	FISSURA	0	
orth	FISSURA		
foreign	Filla	ara	
foreign	Zada	ara	
foreign	Bedec	heb	
foreign	Chagava	heb	
foreign	Schesa	heb	
foreign	Arods	heb	
foreign	Schac	heb	
foreign	Schaca	heb	
foreign	σχίσις	grc	
foreign	σχίζα	grc	
foreign	Fente	fra	
foreign	Crevasse	fra	
foreign	Fessura	ita	
entry	FISTULA	0	
orth	FISTULA		
foreign	Zumara	ara	
foreign	Mazamar	ara	
foreign	Macalachar	ara	
foreign	Necafa	heb	
foreign	Anbub	heb	
foreign	Chalil	heb	
foreign	σύριγξ	grc	
foreign	Fistule	fra	
foreign	Fistola	ita	
entry	FIXATIO, FIXUS	0	
orth	FIXATIO		
orth	FIXUS		
foreign	Irtichaz	ara	
foreign	Marcaz	ara	
foreign	Kebhiah	heb	
foreign	πῆξις	grc	
foreign	πηκτὸς	grc	
foreign	Fixation	fra	
foreign	Fixe	fra	
foreign	Fissazione	ita	
foreign	Fisso	ita	
entry	FLAMMA	0	
orth	FLAMMA		
foreign	Lahib	ara	
foreign	Lahlaha	ara	
foreign	Lama	ara	
foreign	Marig	ara	
foreign	Sab	ara	
foreign	Laabh	heb	
foreign	Lehabhab	heb	
foreign	Laebhet	heb	
foreign	Labhat	heb	
foreign	Massaah	heb	
foreign	φλὸξ	grc	
foreign	Flamme	fra	
foreign	Fiamma	ita	
entry	FLATUS	0	
orth	FLATUS		
foreign	Nafcha	ara	
foreign	Nasima	ara	
foreign	Roh	ara	
foreign	Rih	ara	
foreign	Rhah	ara	
foreign	Ruach	heb	
foreign	Nesama	heb	
foreign	Nephicha	heb	
foreign	Neschibat	heb	
foreign	φῦσα	grc	
foreign	πνεῦμα	grc	
foreign	Souffle	fra	
foreign	Fiato	ita	
entry	FLETUS	0	
orth	FLETUS		
foreign	Buki	ara	
foreign	Beki	heb	
foreign	Bekah	heb	
foreign	Demah	heb	
foreign	κλαυθμὸς	grc	
foreign	Pleur	fra	
foreign	Action de pleurer	fra	
foreign	Pianto	ita	
pb	p. 774		
entry	FLOS, FLORES	0	
orth	FLOS		
orth	FLORES		
foreign	Zahar	ara	
foreign	Ahzar	ara	
