object			
volume	27898	Littré-Gilbert (21e éd.)	1908
entry	Cavicole	0	
orth	Cavicole		
ref	Larve		
entry	Cavitaire	1	
orth	Cavitaire		
term	Vers intestinaux cavitaires		
pb	260	0270	
term	Signes cavitaires		
ref	Wintrich		
ref	Gerhardt		
ref	Ou		
entry	Cavité	0	
orth	Cavité		
term	Cavité aréolaire		
ref	Aréolaire		
term	Cavité close		
ref	Bourse		
ref	Séreuse		
term	Cavité dentaire		
ref	Dent		
term	Cavité digitale du cerveau		
ref	Ancyroïde		
term	Cavité épiploïque		
ref	Péritonéal		
term	Cavité gutturale		
term	Cavités nasales		
term	Cavité orbitaire		
term	Cavité pelvienne		
term	Cavités splanchniques		
entry	Cayapona	0	
orth	Cayapona		
term	Cayapona globulosa		
entry	Cayaponine	0	
orth	Cayaponine		
entry	Cazenave	0	
orth	Cazenave		
term	Lupus de Cazenave		
term	Lupus érythémateux		
ref	Lupus		
entry	Cazin	0	
orth	Cazin		
term	Signe de Cazin		
entry	Céanothe	0	
orth	Céanothe		
term	Ceanothus americanus		
entry	Céarine	0	
orth	Céarine		
entry	Cebadille	0	
orth	Cebadille		
ref	Cévadille		
entry	Cébocéphale	0	
orth	Cébocéphale		
entry	Cécité	0	
orth	Cécité		
ref	Aphasie		
entry	Cecropia, Cécropie	0	
orth	Cecropia		
orth	Cécropie		
entry	Cedma	0	
orth	Cedma		
entry	Cédrat	0	
orth	Cédrat		
entry	Cédratier	0	
orth	Cédratier		
foreign	Citrus medica (L.)	lat	
foreign	Citrus-cedrd	lat	
entry	Cèdre	0	
orth	Cèdre		
term	Cèdre rouge		
entry	Cédrel	0	
orth	Cédrel		
term	Cédrel fébribuge		
term	Cédrel odorant		
entry	Cédréléon	0	
orth	Cédréléon		
entry	Cédrine	0	
orth	Cédrine		
entry	Cédron	1	
orth	Cédron		
pb	261	0271	
entry	Ceinture	0	
orth	Ceinture		
term	Ceinture de Hilden		
term	Ceinture hypogastrique		
term	Ceinture orthopédique		
ref	Zona		
entry	Célastrine	0	
orth	Célastrine		
entry	Celastrus	0	
orth	Celastrus		
entry	Gélation	0	
orth	Gélation		
foreign	Verheimlichung	deu	
foreign	hiding	eng	
foreign	celamento	ita	
foreign	celacion	spa	
ref	Grossesse		
entry	Céleri	0	
orth	Céleri		
term	Céleri des marais		
ref	Ache		
entry	Céliaque	0	
orth	Céliaque		
ref	Coeliaque		
entry	Célibat	0	
orth	Célibat		
entry	Celles	0	
orth	Celles		
entry	Cellulaire	0	
orth	Cellulaire		
term	Théorie ou hypothèse cellulaire		
ref	Multiplication		
term	Anatomie cellulaire		
ref	Anatomie		
term	Cloisons cellulaires		
ref	Cloison		
term	Emprisonnement cellulaire		
ref	Emprisonnement		
ref	Folie		
term	Fibre cellulaire		
ref	Lamineux		
term	Pathologie cellulaire		
ref	Pathologie		
term	Physiologie cellulaire		
ref	Physiologie		
term	Tissu cellulaire des animaux		
ref	Lamineux		
entry	Cellule	2	
orth	Cellule		
ref	Mastoïdien		
ref	Ethmoïoe		
term	Cellule animale		
ref	Cellulaire		
ref	Noyau		
ref	Nucléole		
pb	262	0272	
term	Cellule		
term	Cellule blastodermique		
ref	Blastoderme		
term	Cellule bronchique		
ref	Poumon		
term	Cellule du cancer		
ref	Cancéreux		
term	Cellule du cartilage		
ref	Cartilage		
term	Cellule concentrique		
ref	Épithélioma		
term	Cellule contractile		
ref	Fibre-cellule		
term	Cellule du cristallin		
ref	Cristallin		
term	Cellule de l’émail		
ref	Émail		
term	Cellule embryonnaire ou embryonnale		
ref	Embryonnal		
term	Cellule embryoplastique		
ref	Embryoplastique		
term	Cellule fibro-plaslique		
ref	Embryoplastique		
ref	Lamineux		
term	Cellule ethmoidale		
ref	Ethmoïdal		
term	Cellule-fibre		
ref	Fibre-cellule		
term	Cellule fusiforme		
ref	Épithélioma		
ref	Fibre-cellule		
ref	Fibro-plastique		
term	Cellule ganglionnaire		
ref	Nerveux		
term	Cellule géante		
term	Cellule		
term	Cellule géante de la moelle osseuse		
term	Cellule granuleuse ou granulée		
ref	Leucocyte		
term	Cellule de l’humeur de Morgagni		
ref	Cristallin		
term	Cellule incolore du sang		
ref	Leucocyte		
term	Cellulede l’ivoire		
ref	Dentification		
term	Cellule de la lymphe, du pus et du mucus		
ref	Lucocyte		
term	Cellule mastoïdienne		
ref	Mastoïdien		
term	Cellule médullaire		
ref	Médullocelle		
term	Cellule mère		
ref	Épithécioma		
ref	Multiplication		
term	Cellule nerveuse		
ref	Nerveux		
term	Cellulede l’oariule		
ref	Oariule		
ref	Ovaire		
term	Cellule osseuse, cellule des os		
ref	Ostéoplaste		
term	Cellule plasmatique		
ref	Plasmatique		
term	Cellule typhique		
ref	Typhique		
pb	263	0273	
entry	Celluleux	0	
orth	Celluleux		
term	Substance celluleuse ou tissu celluleux des os		
ref	Osseux		
entry	Cellulifuge	0	
orth	Cellulifuge		
entry	Cellulipète	0	
orth	Cellulipète		
entry	Cellulite	0	
orth	Cellulite		
term	Cellulite pelvienne		
entry	Cellulo-fibreux	0	
orth	Cellulo-fibreux		
entry	Celluloïd	0	
orth	Celluloïd		
ref	Ivoire		
entry	Cellulose	0	
orth	Cellulose		
term	Cellulose animale		
ref	Glycogène		
entry	Cellulosique	0	
orth	Cellulosique		
term	Composé cellulosique		
entry	Cellulosité	0	
orth	Cellulosité		
entry	Célccolique	0	
orth	Célccolique		
entry	Célorraphie	0	
orth	Célorraphie		
ref	Orchidopexie		
entry	Célosie	0	
orth	Célosie		
term	Celosia		
ref	Belbelta		
entry	Ceosome	0	
orth	Ceosome		
entry	Célosomien	0	
orth	Célosomien		
entry	Célotomie	0	
orth	Célotomie		
ref	Kélotomie		
entry	Celse	0	
orth	Celse		
term	Méthode de Celse		
ref	Cystotomie		
term	Ophiosis de Celse		
term	Quadrilatère de Celse		
entry	Cément	0	
orth	Cément		
ref	Dent		
entry	Cendre	0	
orth	Cendre		
term	Cendre bleue		
term	Cendre-gravelée		
term	Cendre perlée		
ref	Carbonate		
entry	Cendré	0	
orth	Cendré		
term	Couleur cendrée		
term	Tubercule ou caps cendré		
ref	Pituitaire		
term	Mercure cendré		
ref	Mercure		
entry	Cénésthésie	0	
orth	Cénésthésie		
foreign	cœnœsthesis	lat	
foreign	Gemeingefühl	deu	
ref	Sens		
ref	Sensation		
entry	Cénose	0	
orth	Cénose		
entry	Cénotique	0	
orth	Cénotique		
entry	Centaurée	1	
orth	Centaurée		
ref	Bleuet		
pb	264	0274	
ref	Calcitrapique		
ref	Cnicin		
ref	Béhen		
ref	Gentiane		
entry	Centaurine	0	
orth	Centaurine		
ref	Érythrocentaurine		
entry	Centinode	0	
orth	Centinode		
ref	Renouée		
entry	Central	0	
orth	Central		
term	centralis		
term	Artère centrale de la rétine		
term	Circonvolutions centrales		
entry	Centralité	0	
orth	Centralité		
ref	Réflexe		
entry	Centre	0	
orth	Centre		
term	Centre optique		
ref	Oeil		
term	Centre phonique, phono-camptique		
ref	Phonique		
ref	Phono-camptique		
term	Centre ano-spinal		
ref	Ano-spinal		
term	Centre cardiaque		
ref	Cardiaque		
term	Centrecilio-spinal		
ref	Cilio-spinal		
term	Centre épigastrique		
term	Centre génito-spinal		
ref	Génito-spinal		
term	Centre moteur		
ref	Moteur		
term	Centre ovale de Vieussens		
term	Centre phrénique, nerveux, tendineux ou aponévrotique du diaphragme		
ref	Diaphragme		
term	Centre réflexe médullaire		
ref	Réflexe		
term	Centre respiratoire		
ref	Respiratoire		
term	Centre sécrétoire		
ref	Sécrétoire		
term	Centre thermique		
ref	Thermique		
term	Centre vaso-moteur		
ref	Vaso-moteur		
term	Centre vésico-spinal		
ref	Vésîco-spinal		
entry	Centrifuge	0	
orth	Centrifuge		
term	Force centrifuge		
entry	Centrifuger	0	
orth	Centrifuger		
entry	Centrifugeur	0	
orth	Centrifugeur		
ref	Cytodiagnostic		
entry	Centripète	0	
orth	Centripète		
term	Force centripète		
entry	Centrolécithe	0	
orth	Centrolécithe		
term	Œuf centrolécithe		
entry	Centrosome	0	
orth	Centrosome		
ref	Cakyocinèse		
entry	Cénure	0	
orth	Cénure		
ref	Coenure		
entry	Cèpe	0	
orth	Cèpe		
ref	Bolet		
entry	Céphælis	0	
orth	Céphælis		
ref	Ipécacuanha		
entry	Céphalagraphie	0	
orth	Céphalagraphie		
ref	Céphalographie		
entry	Céphalagre	0	
orth	Céphalagre		
entry	Céphalalgie	1	
orth	Céphalalgie		
pb	265	0275	
entry	Céphalalogie	0	
orth	Céphalalogie		
ref	Céphalologie		
entry	Céphalante	0	
orth	Céphalante		
foreign	Cephalanfus	lat	
entry	Céphalapagotome	0	
orth	Céphalapagotome		
entry	Céphalartique	0	
orth	Céphalartique		
entry	Céphalée	0	
orth	Céphalée		
term	Céphalée des adolescents		
entry	Céphalématome	0	
orth	Céphalématome		
term	Céphalématome interne, sus-méningien		
term	Céphalématornes sous-aponévrotique et sous-cutané		
ref	Séro-sanguin		
entry	Céphalhydrocèle	0	
orth	Céphalhydrocèle		
entry	Céphaliade	0	
orth	Céphaliade		
ref	Céphalopage		
entry	Céphalique	1	
orth	Céphalique		
term	Capuchon céphalique		
ref	Capuchon		
term	Veine céphalique		
ref	Médian		
ref	Radial		
pb	266	0276	
ref	Eau		
term	Goutte céphalique		
ref	Goutte		
term	Remède céphalique		
entry	Céphalite	0	
orth	Céphalite		
term	inflammation de la tête, sans		
entry	Céphalocystes	0	
orth	Céphalocystes		
entry	Céphalographe	0	
orth	Céphalographe		
ref	Craniographe		
entry	Céphalographie	0	
orth	Céphalographie		
entry	Céphalohémomètre	0	
orth	Céphalohémomètre		
entry	Céphaloïde	0	
orth	Céphaloïde		
ref	Spermatozoïdes		
entry	Céphalologie	0	
orth	Céphalologie		
entry	Céphalomancie	0	
orth	Céphalomancie		
entry	Céphalome	0	
orth	Céphalome		
entry	Céphalomèle	0	
orth	Céphalomèle		
entry	Céphalomètre	0	
orth	Céphalomètre		
entry	Céphalométrie	0	
orth	Céphalométrie		
entry	Céphalopage	0	
orth	Céphalopage		
entry	Céphalo-pharyngien	0	
orth	Céphalo-pharyngien		
term	Aponévrose céphalo-pharyngienne		
term	Muscle céphalo-pharyngien		
entry	Cephalo-rachidien	1	
orth	Cephalo-rachidien		
term	Enveloppes ou membranes céphalorachidiennes		
ref	Arachnoïde		
ref	Dure-mère		
ref	Pie-mère		
term	Liquide céphalo-rachidien		
ref	Ponction		
pb	267	0277	
entry	Céphalote	0	
orth	Céphalote		
entry	Céphalothlasie	0	
orth	Céphalothlasie		
entry	Céphalothlaste	0	
orth	Céphalothlaste		
entry	Céphalothlibe	0	
orth	Céphalothlibe		
ref	Céphalotribe		
entry	Céphalotomie	0	
orth	Céphalotomie		
ref	Perce-cranes		
term	Céphalotomie		
entry	Céphalotribe	0	
orth	Céphalotribe		
entry	Oéphalotripsie	0	
orth	Oéphalotripsie		
term	Céphalotripsie		
term	Céphalotripsie intracra		
ref	Sape		
entry	Céphalotripteur	0	
orth	Céphalotripteur		
entry	Céphaluroïde	1	
orth	Céphaluroïde		
term	Infusoires céphaluroïdes		
ref	Spermatozoïdes		
pb	268	0278	
entry	Céphélide	0	
orth	Céphélide		
ref	Ipécacuanhaî		
entry	Cérasine	0	
orth	Cérasine		
ref	Arabisé		
ref	Gomme		
entry	Cérat	0	
orth	Cérat		
term	Cérat ammoniacal		
term	Cérat antiophtalmique		
term	Cérat belladone		
term	Cérat blanc		
term	cérat de Galien		
term	Cérat calaminaire		
term	Cérat calmant		
term	Cérat cosmétique		
ref	Cold-cream		
term	Cérat de Goulard		
term	Cérat de Hufeland		
term	Cérat jaune		
term	Cérat laudanisé		
term	Cérat mercuriel		
term	Cérat		
term	Cérat de quinquina		
term	Cérat à la rose		
term	Cérat simple		
term	Cérat soufré		
entry	Cératinien, Cératite, Cératocèle	0	
orth	Cératinien		
orth	Cératite		
orth	Cératocèle		
ref	Kébatinien		
ref	Kératite		
ref	Kératocèle		
entry	Cératocône	0	
orth	Cératocône		
ref	Staphylome		
entry	Cérato-glosse, Cératonyxis, Cérato-pharyngien, Cératotome, Cératotomie	0	
orth	Cérato-glosse		
orth	Cératonyxis		
orth	Cérato-pharyngien		
orth	Cératotome		
orth	Cératotomie		
ref	Kérato-glosse		
ref	Kératonyxis		
ref	Kérato-pharyngien		
ref	Kératotome		
ref	Kératotomie		
entry	Cerbera	0	
orth	Cerbera		
entry	Cerbérine	0	
orth	Cerbérine		
entry	Cercaires	0	
orth	Cercaires		
term	Cercaria		
ref	Digenèse		
entry	Cerceau	0	
orth	Cerceau		
ref	Arceau		
entry	Cercifis	0	
orth	Cercifis		
ref	Salsifis		
entry	Cerclage	0	
orth	Cerclage		
term	Cerclage de la rotule		
entry	Cercle	1	
orth	Cercle		
term	Cercle chromatique		
pb	269	0279	
ref	Contraste		
term	Cercle de diffusion		
ref	Ciliaires		
term	Cercle ciliaire		
ref	Ciliaire		
term	Cercle péricornéal		
ref	Kératite		
term	Cercle tympanal ou tympanique		
ref	Tympanal		
entry	Cercocystis	0	
orth	Cercocystis		
ref	Hymenolepis		
entry	Cercomonas	0	
orth	Cercomonas		
ref	Trichomonas		
entry	Cercose	0	
orth	Cercose		
entry	Céréale	0	
orth	Céréale		
term	Graines céréales		
entry	Céréaline	0	
orth	Céréaline		
entry	Cérébelleux	0	
orth	Cérébelleux		
term	Artères cérébelleuses		
term	Pédoncule cérébelleux		
ref	Pédoncule		
term	Processus cérébelleux		
ref	Pédoncule		
term	Veines cérébelleuses		
term	Ventricule cérébelleux		
ref	Ventricule		
term	Hérédoataxie cérébelleuse		
term	Syndrome cérébelleux		
entry	Cérébellite	0	
orth	Cérébellite		
ref	Encéphalite		
ref	Méningo-encèphalite		
entry	Cérébral	0	
orth	Cérébral		
term	Action cérébrale		
ref	Fonction		
term	Albumine cérébrale		
ref	Neurine		
term	Artères cérébrales		
ref	Communicante		
ref	Cerveau		
ref	Hexagone		
term	Circonvolution cérébrale		
ref	Circonvolution		
term	Facultés cérébrales		
ref	Affectif		
ref	Intelligence		
ref	Moral		
term	Graisse cérébrale		
ref	Cérébrine		
term	Hémisphère cérébral		
ref	Cerveau		
term	Hygiène cérébrale		
ref	Hygiène		
term	Lobe cérébral		
ref	Lobe		
term	Membranes cérébrales		
ref	Méninges		
term	Nerfs cérébraux		
ref	Nerfs		
term	Protubérance cérébrale		
ref	Pont		
term	Pulpe cérébrale		
ref	Pulpe		
term	Tissu cérébral		
ref	Cerveau		
term	Trigone cérébral		
ref	Voûte		
term	Veines cérébrales		
term	Ventricules cérébraux		
ref	Ventricule		
term	Croup cérébral		
ref	Spasme		
term	Fièvre cérébrale		
ref	Fièvre		
ref	Méningite		
ref	Méningo-encéphaute		
term	Méningite cérébrale		
ref	Méningite		
term	Ramollissement cérébral		
ref	Ramollissement		
entry	Cérébrasthénie	0	
orth	Cérébrasthénie		
foreign	decerebrum	lat	
entry	Cérébrasthénique	0	
orth	Cérébrasthénique		
entry	Cérébrate	0	
orth	Cérébrate		
entry	Cérébration	0	
orth	Cérébration		
entry	Cérébrie	0	
orth	Cérébrie		
entry	Cérébriforme	0	
orth	Cérébriforme		
term	cerebri formis		
ref	Encéphaloïde		
entry	Cérébrine	1	
orth	Cérébrine		
pb	270	0280	
entry	Cérébrique	0	
orth	Cérébrique		
ref	Cérébrine		
entry	Cerébrite	0	
orth	Cerébrite		
foreign	Gehirnentzündung	deu	
foreign	cerebritis	spa	
ref	Encéphalite		
entry	Cérébro-cardiaque	0	
orth	Cérébro-cardiaque		
term	Névropathie cérébro-cardiaque		
entry	Cérébroïde	0	
orth	Cérébroïde		
entry	Cérébro-rachidien	0	
orth	Cérébro-rachidien		
ref	Cérébro-spinal		
term	Nerfs cérébro-rachidiens		
ref	Nerf		
entry	Cérébrosclérose	0	
orth	Cérébrosclérose		
ref	Paralysier		
ref	Myélosclérose		
entry	Cérébroscopie	0	
orth	Cérébroscopie		
entry	Cérébro-spinal	0	
orth	Cérébro-spinal		
term	Axe cérébro-spinal		
term	Liquide cérébro-spinal		
ref	Céphalo-rachidien		
term	Méningite cérébrospinale		
ref	Méningite		
entry	Cérébrote	0	
orth	Cérébrote		
ref	Cérébrine		
entry	Céréléon	0	
orth	Céréléon		
entry	Cérencéphalote	0	
orth	Cérencéphalote		
entry	Cerf	0	
orth	Cerf		
ref	Corne		
entry	Cerfeuil	0	
orth	Cerfeuil		
term	Cerfeuil musqué		
entry	Cerise	0	
orth	Cerise		
term	Sirop de cerises		
ref	Sirop		
entry	Cérisier	0	
orth	Cérisier		
foreign	Prunus cerasus (L.)	lat	
foreign	Cerasus caproniana	lat	
foreign	cerasus	lat	
foreign	Kirschbaum	deu	
foreign	ciriegio	ita	
foreign	cerezo	spa	
foreign	κέρασον	grc	
entry	Cérite	0	
orth	Cérite		
ref	Céril-m		
entry	Cérium	0	
orth	Cérium		
term	Oxalate de cérium		
term	Salicylate de cérium, Valérianate de cérium		
entry	Cerne	0	
orth	Cerne		
term	Cerne desyeux		
ref	Cerné		
entry	Cerné	1	
orth	Cerné		
pb	271	0281	
entry	Cérocôme	0	
orth	Cérocôme		
ref	Cantharide		
entry	Céroène, Cérouène, Cirouène	0	
orth	Céroène		
orth	Cérouène		
orth	Cirouène		
term	Emplâtre céroène		
entry	Céromel	0	
orth	Céromel		
entry	Céroplastique	0	
orth	Céroplastique		
entry	Certificat	0	
orth	Certificat		
term	Code d’instruction criminelle		
term	Code pénal		
entry	Certitude	0	
orth	Certitude		
term	Certitude en médecine		
ref	Pathologie		
ref	Praticien		
entry	Cérumen	0	
orth	Cérumen		
ref	Cébcmi		
entry	Cérumineux	0	
orth	Cérumineux		
term	Concrétion cérumineuse		
term	Glande cérumineuses		
term	Humeur cérumineuse		
entry	Céruse	0	
orth	Céruse		
ref	Carbonate		
term	Emplâtre de céruse		
ref	Emplâtre		
entry	Cerveau	2	
orth	Cerveau		
ref	Circonvolution		
ref	Scissure		
pb	272	0282	
ref	Méninge		
ref	Moteur		
ref	Cellule		
pb	273	0283	
ref	Cérébral		
term	Commissure du cerveau		
ref	Commissure		
term	Faux du cerveau		
ref	Faux		
term	Poids du cerveau		
ref	Encéphale		
term	Ventricule du cerveau		
ref	Ventricule		
ref	Anémie		
ref	Apoplexie		
ref	Atrophie		
ref	Commotion		
ref	Compression		
ref	Contusion		
ref	Encéphalite		
ref	Ramollissement		
entry	Cervelet	1	
orth	Cervelet		
ref	Encéphale		
ref	Pédoncule		
ref	Faux		
pb	274	0284	
term	Foliole du cervelet		
ref	Foliole		
term	Ventricule du cervelet		
ref	Ventricule		
entry	Cervelle	0	
orth	Cervelle		
entry	Cervical	1	
orth	Cervical		
term	Adénite cervicale		
ref	Scrofule		
ref	Syphilis		
term	Artères cervicales		
term	Ganglions cervicaux		
term	glandes cervicales		
term	Ganglions cervicaux		
term	Grossesse cervicale		
ref	Grossesse		
term	Ligament cervical		
ref	Vertébral		
term	Nerfs cervicaux		
pb	275	0285	
term	sous-ôecipitdux		
term	Plexus cervical		
term	Renflement cervical		
ref	Moelle épinière		
term	Veines cervicales		
term	Vertèbre cervicale		
ref	Vertèbre		
entry	Cervico-brachial	0	
orth	Cervico-brachial		
entry	Cervico-mastoïdien	0	
orth	Cervico-mastoïdien		
term	Muscle cervico-mastoidien		
ref	Splésics		
entry	Cervico-occipital	0	
orth	Cervico-occipital		
entry	Cervico-scapulaire	0	
orth	Cervico-scapulaire		
ref	Cervical		
entry	Cervix	0	
orth	Cervix		
entry	Cervoise	0	
orth	Cervoise		
entry	Césarien	0	
orth	Césarien		
term	Opération césarienne		
entry	Césium	0	
orth	Césium		
entry	Cestodes	1	
orth	Cestodes		
foreign	Bandwurm	deu	
foreign	cestoidean	eng	
term	Vers cesloïdes		
pb	276	0286	
ref	Phoglottis		
ref	Proscolex		
entry	Cestona	0	
orth	Cestona		
entry	Cestreau	0	
orth	Cestreau		
entry	Cétérach	0	
orth	Cétérach		
entry	Cétine	0	
orth	Cétine		
entry	Cétoine	0	
orth	Cétoine		
entry	Cétraire	0	
orth	Cétraire		
ref	Lichen		
entry	Cétrarine	0	
orth	Cétrarine		
ref	Lichens		
entry	Cétrarique	0	
orth	Cétrarique		
term	Acide		
ref	Cétrarine		
entry	Cévadille	0	
orth	Cévadille		
ref	Poudre		
ref	Sabadilline		
entry	Cévadilline	0	
orth	Cévadilline		
entry	Cevadine	0	
orth	Cevadine		
entry	Cévadique	0	
orth	Cévadique		
entry	Cévine	0	
orth	Cévine		
entry	Chabarro, Chaparro	0	
orth	Chabarro		
orth	Chaparro		
entry	Chabetout	0	
orth	Chabetout		
entry	Chabot	0	
orth	Chabot		
ref	Poisson		
entry	Chacaca, Chachaca	0	
orth	Chacaca		
orth	Chachaca		
entry	Chacarille	1	
orth	Chacarille		
pb	277	0287	
entry	Chærophylline	0	
orth	Chærophylline		
entry	Chætecheline	0	
orth	Chætecheline		
ref	Myriapode		
entry	Chailletiacées	0	
orth	Chailletiacées		
entry	Chaîne	0	
orth	Chaîne		
term	Chaîne électrique		
ref	Hydro-électrique		
ref	Haptophore		
term	Chaîne nerveuse		
entry	Chaînette	0	
orth	Chaînette		
term	Scie à chaînette		
ref	Scie		
entry	Chair	0	
orth	Chair		
ref	Musculaire		
term	Chair carrée de Sylvius		
term	Chair de poule		
ref	Poil		
entry	Chaise-lit	0	
orth	Chaise-lit		
entry	Chalasie	0	
orth	Chalasie		
entry	Chalastique	0	
orth	Chalastique		
term	chalasticus		
entry	Chalastodermie, Chalazodermie	0	
orth	Chalastodermie		
orth	Chalazodermie		
entry	Chalaze	0	
orth	Chalaze		
entry	Chalazes	0	
orth	Chalazes		
foreign	tractus albuminosi	lat	
foreign	Hahnentritt	deu	
foreign	die beiden Eigelbbändchen	deu	
ref	Œuf		
entry	Chalazifère	0	
orth	Chalazifère		
term	Membrane chalazifère		
ref	Oeuf		
entry	Chalazion	0	
orth	Chalazion		
entry	Chalazique	0	
orth	Chalazique		
ref	Embryonnaire		
entry	Chalazodermie	0	
orth	Chalazodermie		
ref	Dermatolysie		
entry	Chalazonéphrite	0	
orth	Chalazonéphrite		
entry	Chalcite	0	
orth	Chalcite		
entry	Chalets Sainte-Nérée-de-Ferrère	0	
orth	Chalets Sainte-Nérée-de-Ferrère		
entry	Chaleur	2	
orth	Chaleur		
pb	278	0288	
term	calorique		
ref	Thermomètre		
ref	Mouvement		
ref	Propriété		
ref	Radiation		
ref	Rayonnante		
term	Chaleur rayonnante		
ref	Radiation		
ref	Rayonnant		
term	Chaleur spécifique		
ref	Température		
ref	Température		
ref	Température		
ref	Calorifique		
pb	279	0289	
term	Chaleur hectique		
term	Chaleur, nerveuse, chaleur erratique		
term	Chaleur septique		
entry	Chalicophore, Chalicogène, Chalcophore, Chalcogène	0	
orth	Chalicophore		
orth	Chalicogène		
orth	Chalcophore		
