object			
volume	37020d	Littré-Robin (1865-1873)	1873
entry	Faiblesse	0	
orth	Faiblesse		
foreign	debilitas	lat	
foreign	Schwäche	deu	
foreign	weakness	eng	
foreign	debolezza	ita	
foreign	debilidad	spa	
foreign	ἀσθένεια	grc	
term	Faiblesse de constitution		
ref	Constitution		
entry	Faim	0	
orth	Faim		
foreign	James	lat	
foreign	hunger	deu	
foreign	hunger	eng	
foreign	famé	ita	
foreign	hambre	spa	
foreign	λιμὸς	grc	
ref	Besoin		
term	Faim canine		
ref	Boulimie		
entry	Faim valle	0	
orth	Faim valle		
foreign	Heisshunger	deu	
foreign	hungry-evil	eng	
foreign	male dell’ orzuolo	ita	
entry	Faine	0	
orth	Faine		
foreign	Bucheichel	deu	
foreign	beech-nut	eng	
foreign	faggiuola	ita	
entry	Faisan	0	
orth	Faisan		
foreign	phasianus	lat	
foreign	Fasfäf	deu	
foreign	pheasant	eng	
foreign	fagiano	ita	
foreign	faisan	spa	
foreign	φασιανὸς	grc	
entry	Faisandé	0	
orth	Faisandé		
entry	Faisceau	0	
orth	Faisceau		
foreign	fasciculus	lat	
foreign	Bündel	deu	
foreign	bündle	eng	
foreign	fascetto	ita	
term	Faisceau arqué ou arc		
term	Faisceaux acoustiques		
term	Faisceau musculaire		
ref	Musculaire		
term	Faisceau radiculaire		
ref	Sympathique		
term	Faisceau strié		
ref	Musculaire		
ref	Fibro-vasculaire		
entry	Fait	1	
orth	Fait		
foreign	factum	lat	
foreign	Thatsœhe	deu	
foreign	fact	eng	
foreign	fatto	ita	
foreign	hecho	spa	
foreign	πρᾶγμα	grc	
ref	Esprit		
pb	0584	0598	
entry	Faix	0	
orth	Faix		
ref	Arrière-faix		
entry	Falcaldine	0	
orth	Falcaldine		
foreign	niai de Fiume	lat	
foreign	scherlievo	lat	
entry	Falciforme	0	
orth	Falciforme		
foreign	falciformis	lat	
foreign	sichelförmig	deu	
foreign	falciform	eng	
foreign	alciforme	ita	
ref	Sinus		
ref	Fosse		
ref	Ligament		
entry	Falère	0	
orth	Falère		
entry	Fallope	0	
orth	Fallope		
term	Aqueduc de Fallope		
ref	Aqueduc		
term	Arcade de Fallope		
ref	Fémoral		
term	Trampe de Fallope		
ref	Trompe		
entry	Falqué	0	
orth	Falqué		
foreign	falcatus	lat	
entry	Falsification	0	
orth	Falsification		
foreign	Verfälschung	deu	
foreign	falsification	eng	
foreign	falsificazione	ita	
entry	Falsinerve	0	
orth	Falsinerve		
entry	Faltrank	0	
orth	Faltrank		
foreign	Falltrank	deu	
foreign	faltranc	eng	
entry	Famille	0	
orth	Famille		
foreign	familia	lat	
foreign	Familie	deu	
foreign	family	eng	
foreign	famiglia	ita	
foreign	familia	spa	
ref	Genre		
entry	Famine	0	
orth	Famine		
entry	Fanghame	0	
orth	Fanghame		
entry	Fanon	0	
orth	Fanon		
foreign	ferula	lat	
foreign	Strohlade	deu	
foreign	Beinlade	deu	
foreign	fanon	eng	
foreign	fanon	spa	
term	Fanon des cétacés		
ref	Baleine		
term	Fanon		
ref	Encolure		
ref	Poitrine		
entry	Fanoniers	0	
orth	Fanoniers		
entry	Faraday	0	
orth	Faraday		
term	Quadricarbure de Faraday		
ref	Butylique		
entry	Faradayne	0	
orth	Faradayne		
entry	Faradisation, Faradisme	0	
orth	Faradisation		
orth	Faradisme		
foreign	Faradismus	deu	
foreign	Induktionselektricität	deu	
foreign	faradisazione	ita	
ref	Électricité		
ref	Électrisation		
entry	Farcin	1	
orth	Farcin		
foreign	maleus	lat	
foreign	Wurm	deu	
foreign	farcy	eng	
foreign	scabbia	ita	
foreign	fartino	ita	
foreign	mal dei verme	ita	
foreign	lamparones	spa	
foreign	μάλις	grc	
ref	Morve		
term	Farcin du bœuf		
pb	0585	0599	
term	Farda en chapelet		
ref	Chapelet		
term	Farciri de rivière		
ref	Halage		
term	Barrer le farcin		
ref	Barber		
term	Corde de farcin		
ref	Cobde		
entry	Farcineux	0	
orth	Farcineux		
entry	Fard	0	
orth	Fard		
foreign	fucus	lat	
foreign	pigmentum	lat	
foreign	Schminke	deu	
foreign	paint	eng	
foreign	liscio	ita	
foreign	afdte	spa	
foreign	φῦκος	grc	
foreign	χρῶμα	grc	
ref	Blanc		
ref	Rouge		
entry	Fardeau	0	
orth	Fardeau		
entry	Farinacé	0	
orth	Farinacé		
foreign	farinaceus	lat	
foreign	ἀλφιτώδης	grc	
entry	Farine	0	
orth	Farine		
foreign	farina	lat	
foreign	Mehl	deu	
foreign	meal	eng	
foreign	farina	ita	
foreign	harina	spa	
foreign	ἄλφιτον	grc	
foreign	κρίμνον	grc	
ref	Mouture		
ref	Pain		
ref	Panification		
ref	Son		
ref	Recoupe		
term	Farine d’amandes		
ref	Céréaline		
term	Farine de cassave		
ref	Manioc		
term	Farines émollientes		
ref	Lin		
term	Farine de graine de lin		
term	Farine jaune ou gaude		
ref	Gaude		
term	Farine lactée		
term	Farines résolutives		
entry	Farineux	0	
orth	Farineux		
foreign	farinosus	lat	
foreign	mehlig	deu	
foreign	farinaceous	eng	
foreign	mealy	eng	
foreign	farinaceo	ita	
foreign	farinaceo	spa	
entry	Faro	0	
orth	Faro		
entry	Fascia	1	
orth	Fascia		
foreign	Binde	deu	
foreign	fascia	eng	
foreign	fascia	ita	
foreign	fascia	spa	
term	Fascia celluleux		
term	Fascia cribriformis		
pb	0586	0600	
term	Fascia iliaca		
term	Fascia inter columnaris		
ref	Intebcolumnaibe		
term	Fascia lata		
term	Fascia transversalis		
term	Fascia umbilicalis		
ref	Ou		
entry	Fascial	0	
orth	Fascial		
foreign	fascialis	lat	
entry	Fasciation	0	
orth	Fasciation		
foreign	fasciatio	lat	
entry	Fascicule	0	
orth	Fascicule		
foreign	fasciculus	lat	
foreign	Bündel	deu	
foreign	bündle	eng	
foreign	fascicle	eng	
foreign	fascetto	ita	
foreign	δεσμὶς	grc	
entry	Fasciculé	0	
orth	Fasciculé		
foreign	fasciculatus	lat	
foreign	bündelförmig	deu	
foreign	fasciculate	eng	
foreign	fascicolaré	ita	
entry	Fascie	0	
orth	Fascie		
foreign	fascia	lat	
entry	Fascié	0	
orth	Fascié		
foreign	fasciatus	lat	
entry	Fascination	0	
orth	Fascination		
foreign	fascinatio	lat	
foreign	Bezauberung	deu	
foreign	bewitchment	eng	
foreign	fascinazione	ita	
ref	Hypnotisme		
entry	Fasciole	0	
orth	Fasciole		
ref	Douve		
entry	Faskook	0	
orth	Faskook		
entry	Fastigié	0	
orth	Fastigié		
foreign	fastigiatus	lat	
foreign	gegipfelt	deu	
entry	Fatigue	1	
orth	Fatigue		
foreign	fatigatio	lat	
foreign	Müdigkeit	deu	
foreign	weariness	eng	
foreign	fatica	ita	
foreign	fatiga	spa	
foreign	κόπος	grc	
foreign	πόνος	grc	
pb	0587	0601	
ref	Sens		
ref	Surmenage		
term	Fatigue musculaire		
ref	Sensation		
entry	Fatuisme, Fatuité	0	
orth	Fatuisme		
orth	Fatuité		
foreign	fatuitas	lat	
foreign	Blödsinn	deu	
foreign	fatuity	eng	
foreign	fatuita	ita	
foreign	μώρωσις	grc	
entry	Fau	0	
orth	Fau		
ref	Hêtre		
entry	Faucet	0	
orth	Faucet		
ref	Fausset		
entry	Faucher	0	
orth	Faucher		
foreign	mähen	deu	
foreign	to race	eng	
foreign	falciare	ita	
entry	Faucheur	0	
orth	Faucheur		
ref	Arachnide		
entry	Faune	0	
orth	Faune		
foreign	Fauna	deu	
entry	Fausset	0	
orth	Fausset		
foreign	Falsett	deu	
foreign	Fistel	deu	
foreign	falsette	ita	
entry	Fauteuil	0	
orth	Fauteuil		
term	Fauteuil à liens		
ref	Restreint		
term	Fauteuil obstétrical		
ref	Lit		
term	Fauteuil orthopédique		
ref	Orthopédie		
entry	Faux	1	
orth	Faux		
foreign	falsus	lat	
foreign	spurius	lat	
foreign	falsch	deu	
foreign	false	eng	
foreign	falso	ita	
foreign	falso	spa	
foreign	νόθος	grc	
term	Fausse allure		
term	Fausse angustare		
ref	Vomiquier		
term	Faux arille		
ref	Arillode		
term	Fausse articulation		
term	Faux hourdon		
ref	Abeille		
ref	Bourbon		
term	Fausse chenille		
ref	Chenille		
term	Fausses cloisons		
ref	Cloison		
term	Faux Colombo		
ref	Colombo		
term	Fausse conception		
ref	Conception		
term	Fausse côte		
ref	Côte		
term	Fausse couche		
term	Faux croup		
term	Fausses eaux		
ref	Rétrocession		
term	Faux écart		
ref	Écart		
term	Faux fanon		
ref	Fanon		
term	Fausse fluctuation		
ref	Fluctuation		
term	Fausse fluxion de poitrine		
ref	Bbonchite		
term	Faux galanga		
ref	Galanga		
term	Faux germe		
ref	Môle		
term	Fausse gomme copale		
ref	Copal		
term	Fausse grossesse		
ref	Grossesse		
term	Faux jalap		
ref	Jalap		
term	Faux karabé		
ref	Copal		
term	Faux marqué		
ref	Contre-marque		
term	Fausse membrane et pseudo-membrane		
ref	Néomembrane		
ref	Décortication		
term	Faux museau		
ref	Bouquet		
term	Faux nez		
ref	Bouquet		
term	Fausse orange		
term	Fausse oronge		
ref	Oronge		
term	Fauxpas		
term	Faux persil		
ref	Aéthuse		
ref	Ciguë		
term	Fausse pleurésie		
ref	Pleubodynie		
term	Fausse pneumonie		
ref	Bronchite		
term	Fausse-poire		
term	Faux quartier		
term	Fausse route		
term	Faux sapin		
ref	Épicéa		
term	Fausse scammonée		
ref	Scammonée		
term	Fausses sciences		
ref	Science		
term	Faux séné		
ref	Baguenaudier		
term	Faux sycomore		
ref	Margousieb		
term	Faux travail		
ref	Rétrocession		
pb	0588	0602	
term	Fausse variole		
entry	Faux	0	
orth	Faux		
foreign	faix	lat	
foreign	fylimw	lat	
foreign	Sichel	deu	
foreign	faix	eng	
foreign	falce	ita	
term	Faux du cerveau		
term	Faux du cervelet		
term	Grande faux du péritoine		
term	faux de la veine ombilicale		
term	Petites faux du péritoine		
ref	Péritoine		
entry	Faveux	0	
orth	Faveux		
foreign	Wabenkopfgrind	deu	
foreign	favose	eng	
foreign	tigna favosa	ita	
foreign	tina favosa	spa	
ref	Achorion		
ref	Favus		
term	Teigne faveuse		
ref	Épilation		
entry	Favilla, Fovilla	0	
orth	Favilla		
orth	Fovilla		
ref	Bovau		
entry	Favus, Favi	0	
orth	Favus		
orth	Favi		
foreign	favus	lat	
foreign	Wachsgrind	deu	
foreign	κηρίον	grc	
ref	Faveux		
ref	Achorion		
entry	Fayard	0	
orth	Fayard		
ref	Hêtre		
entry	Fébricitant	0	
orth	Fébricitant		
foreign	febricitans	lat	
foreign	πυρέσσων	grc	
entry	Fébricule	0	
orth	Fébricule		
foreign	febricula	lat	
foreign		grc	
foreign	πυρέτιον	grc	
entry	Fébrifuge	0	
orth	Fébrifuge		
foreign	Fiebermittel	deu	
foreign	fébrifuge	eng	
foreign	febbrifugo	ita	
foreign	febrifugo	spa	
term	Élixir fébrifuge		
ref	Élixir		
term	Opiat fébrifuge		
ref	Opiat		
term	Sel fébrifuge		
ref	Sel		
entry	Fébrile	0	
orth	Fébrile		
foreign	febrilis	lat	
foreign	fieberisch	deu	
foreign	feverish	eng	
foreign	febbrile	ita	
foreign	febril	spa	
foreign	πυρετώδης	grc	
ref	État		
term	Gâteau fébrile		
ref	Gateau		
entry	Fécal	0	
orth	Fécal		
foreign	κοπρώδης	grc	
ref	Excrément		
entry	Fécaloïde	1	
orth	Fécaloïde		
pb	0589	0603	
term	Vomissements fécaloïdes		
ref	Hernie		
entry	Fécation	0	
orth	Fécation		
entry	Fèces	0	
orth	Fèces		
foreign	fæces	lat	
entry	Fécondant	0	
orth	Fécondant		
ref	Pollen		
ref	Spermatozoïde		
entry	Fécondateur	0	
orth	Fécondateur		
entry	Fécondation	0	
orth	Fécondation		
foreign	fecundatio	lat	
foreign	Befruchtung	deu	
foreign	fecundation	eng	
foreign	fecondazione	ita	
foreign	fecundacion	spa	
ref	Boyau		
ref	Hérédité		
entry	Fécondité	0	
orth	Fécondité		
foreign	fecunditas	lat	
foreign	Fruchtbarkeit	deu	
foreign	fecundity	eng	
foreign	fecondita	ita	
foreign	fecundidad	spa	
ref	Multiplication		
entry	Fécule	1	
orth	Fécule		
foreign	fœcula	lat	
foreign	Stärkmehl	deu	
foreign	fecula	eng	
foreign	fecola	ita	
foreign	fecula	spa	
ref	Chlorophylle		
pb	0590	0604	
ref	Cellulose		
ref	Glycogène		
term	Alcool de fécule		
ref	Alcool		
term	Cataplasme de fécule		
ref	Cataplasme		
term	Fécule de tolomane		
ref	Tolomane		
entry	Féculent	0	
orth	Féculent		
foreign	faeculentus	lat	
foreign	fäculent	deu	
foreign	feculent	eng	
foreign	fecolenio	ita	
foreign	τρυγώδης	grc	
entry	Féculite	0	
orth	Féculite		
foreign	fecolite	ita	
foreign	fecutita	spa	
entry	Fégarite, Fégra	0	
orth	Fégarite		
orth	Fégra		
entry	Fehling	0	
orth	Fehling		
term	Réactif de Fehling		
entry	Feindre	0	
orth	Feindre		
entry	Feinte	0	
orth	Feinte		
ref	Boiterie		
entry	Fellanique	0	
orth	Fellanique		
term	Acide fellamque		
entry	Felle de la dent	0	
orth	Felle de la dent		
foreign	feile	lat	
entry	Fellinique, Fellique	0	
orth	Fellinique		
orth	Fellique		
term	Acide fellinique ou fellique		
entry	Feltz	0	
orth	Feltz		
term	Tisane de Feltz		
ref	Tisane		
entry	Femelle	0	
orth	Femelle		
foreign	fœmineus	lat	
foreign	weiblich	deu	
foreign	female	eng	
foreign	femmina	ita	
entry	Féminin	0	
orth	Féminin		
term	Maladie féminine		
entry	Fémininité	0	
orth	Fémininité		
entry	Femme	1	
orth	Femme		
foreign	fœmma	lat	
foreign	fœmella	lat	
foreign	femina	lat	
foreign	Frau	deu	
foreign	Weib	deu	
foreign	woman	eng	
foreign	female	eng	
foreign	femmina	ita	
foreign	γυνὴ, γυναικὸς	grc	
foreign	θῆλυ	grc	
pb	0591	0605	
ref	Respiration		
term	Maladies des femmes		
ref	Maladie		
entry	Fémoral	0	
orth	Fémoral		
foreign	femoralis	lat	
foreign	zum Schenkel gehörig	deu	
foreign	fémoral	eng	
foreign	femorale	ita	
foreign	femoral	spa	
term	Anneau fémoral		
ref	Crural		
term	Arcade fémorale ou crurale		
term	Artère fémorale		
term	Hernie fémorale		
ref	Mérocèle		
term	Muscle fémoral		
ref	Teiceps		
term	Son fémoral		
ref	Son		
entry	Fémorali-vasculaire	0	
orth	Fémorali-vasculaire		
term	Entonnoir ou infundibulum fémorali-vasculaire		
ref	Fascia		
entry	Fémoro-calcamen	0	
orth	Fémoro-calcamen		
ref	Plantaire		
entry	Fémoro-cutané	0	
orth	Fémoro-cutané		
ref	Fémoro-prétibial		
entry	Fémoro-génital	0	
orth	Fémoro-génital		
term	Nerf fémoro-génital		
entry	Fémoro-poplité	0	
orth	Fémoro-poplité		
term	Artère fémoro-poplitée		
term	Névralgie fémoro-poplitée		
ref	Névralgie		
entry	Fémoro-popliti-tibial	0	
orth	Fémoro-popliti-tibial		
ref	Poplité		
entry	Fémoro-prétibial	0	
orth	Fémoro-prétibial		
term	Névralgie fémoro-prétibiale		
ref	Névralgie		
entry	Fémoro-tibial	0	
orth	Fémoro-tibial		
foreign	femoro-tibialis	lat	
term	Articulation fémoro-tibiale		
ref	Genou		
entry	Fémur	0	
orth	Fémur		
foreign	femur	lat	
foreign	Schenkelbein	deu	
foreign	fémoral bone	eng	
foreign	femur	eng	
foreign	femore	ita	
foreign	femur	spa	
foreign	μηρὸς	grc	
ref	Coxo		
ref	Fémoral		
ref	Trochanter		
ref	Ligne		
pb	0592	0606	
entry	Fenêtre	0	
orth	Fenêtre		
foreign	fenestra	lat	
foreign	Fenster	deu	
foreign	fenestra	eng	
foreign	finestra	ita	
ref	Oreille		
entry	Fenêtré	0	
orth	Fenêtré		
foreign	fenestratus	lat	
foreign	gefenstert	deu	
foreign	enestrate	eng	
foreign	fenestrato	ita	
foreign	agujerando	spa	
ref	Élastique		
entry	Fenouil	0	
orth	Fenouil		
foreign	Aiiethum fœniculum (L.)	lat	
foreign	Fenchel	deu	
foreign	fennel	eng	
foreign	finocchio	ita	
foreign	hinojo	spa	
term	Fenouil aquatique		
ref	Ciguë		
term	Fenouil marin		
ref	Bacile		
entry	Fente	0	
orth	Fente		
foreign	fissura	lat	
foreign	Spalte	deu	
foreign	slit	eng	
foreign	fossura	ita	
foreign	henctedura	spa	
foreign	ῥωγμὴ	grc	
term	Grande fente cérébrale de Bichat		
term	Fente orbitaire		
ref	Obbitaire		
term	Fentevulvaire		
ref	Lèvre		
ref	Vulve		
entry	Fenugrec	0	
orth	Fenugrec		
foreign	TrigoneUa fomum grœcum (L.)	lat	
foreign	Bockshorn	deu	
foreign	fenu-greek	eng	
foreign	fien-greco	ita	
foreign	fenogreco	spa	
foreign	τῆλις	grc	
entry	Fer	0	
orth	Fer		
foreign	ferrum	lat	
foreign	Eisen	deu	
foreign	iron	eng	
foreign	ferro	ita	
foreign	hierro	spa	
foreign	σιδηρὸς	grc	
term	Acétate de fer		
ref	Acétate		
term	Azotate de fer		
ref	Azotate		
term	Bromure de fer		
ref	Bromure		
term	Carbonate de fer		
ref	Carbonate		
term	Chlorure de fer		
ref	Chlobure		
term	Cyanure de fer		
ref	Cyanure		
term	lodure de fer		
ref	Iodure		
term	Lactate de fer		
ref	Lactate		
term	Malate de fer		
ref	Malate		
term	Oxyde de fer		
ref	Oxyde		
term	Perdilorure de fer		
ref	Perchlorure		
term	Peroxyde de fer		
ref	Peroxyde		
term	Pyrophosphate de fer et de soude		
ref	Pyrophospiiate		
term	Sulfate de for		
ref	Sulfate		
term	Sulfure de fer		
ref	Sulfure		
term	Tablettes de for		
ref	Tablette		
term	Valérianate de fer		
ref	Valérianate		
term	Fer galvanisé		
term	Fer oxydulé		
ref	Oxyde		
term	Ver spathique		
ref	Carbonate		
term	Fer titané		
ref	Titane		
term	Per rouge		
ref	Cautèbe		
term	Fer à repasser		
term	Fer de cheval		
ref	Ferrure		
term	Fer de mulet		
term	Fer de bœuf		
term	Fer chaud		
ref	Pxrosis		
entry	Fera, Ferra	0	
orth	Fera		
orth	Ferra		
entry	Férine	0	
orth	Férine		
foreign	ferma	lat	
foreign	ferma	ita	
foreign	θηριώδης	grc	
entry	Ferment	1	
orth	Ferment		
foreign	fermentum	lat	
foreign	Gährungsstoff	deu	
foreign	ferment	eng	
foreign	yest	eng	
foreign	fermento	ita	
foreign	fermento	spa	
foreign	ζύμη	grc	
ref	Mère		
pb	0593	0607	
ref	Yibrion		
ref	Zymase		
entry	Fermentation	0	
orth	Fermentation		
foreign	fermentatio	lat	
foreign	Gährung	deu	
foreign	fermentation	eng	
foreign	fermentazione	ita	
foreign	fermentacion	spa	
foreign	ζύμωσις	grc	
term	Fermentation acétéuse, acétique ou acide		
term	Fermentation ou mieux catalyse des corps gras		
term	Fermentation alcoolique ou vineuse		
term	Fermentation ammoniacale ou urinaire		
term	Fermentation amylique		
ref	Amylique		
term	Fermentation benzoïque		
ref	Catalyse		
term	Fermentation butyrique		
term	Fermentation, ou mieux catalyse caséeuse		
term	Fermentation dextrinique		
ref	Catalyse		
term	Fermentation digestive		
ref	Catalyse		
term	Fermentation de l’eau oxygénée		
term	Fermentation élhérée		
ref	Éther		
term	Fermentation gallique ou tannique		
ref	Catalyse		
term	Fermentation glycique ou glycosique		
ref	Catalyse		
term	Fermentation lactique		
ref	Catalyse		
term	Fermentation nitreuse		
term	Fermentation panaire		
term	Fermentation pectique		
ref	Catalyse		
ref	Pectase		
term	Fermentation putride		
ref	Putréfaction		
term	Fermentation, ou mieux catalyse saccharine ou saligénique		
ref	Catalyse		
term	Fermentation sinapique ou sinapisique		
ref	Catalyse		
term	Fermentation visqueuse, glaireuse ou muqueuse		
ref	Yin		
entry	Fermenté	0	
orth	Fermenté		
term	Boissons fermentées		
ref	Boisson		
entry	Fermentescible	0	
orth	Fermentescible		
foreign	gährungsfähig	deu	
ref	Ferment		
term	Substance ou corps fermentescible		
entry	Fernel	0	
orth	Fernel		
term	Onguent de Fernel		
ref	Pommade		
entry	Ferra	0	
orth	Ferra		
ref	Fera		
entry	Ferrate	0	
orth	Ferrate		
term	Ferrate de potasse		
ref	Ferrique		
entry	Ferré	0	
orth	Ferré		
term	Eau ferrée		
ref	Eau		
entry	Ferrein	0	
orth	Ferrein		
term	Canal de Ferrein		
ref	Canal		
term	Cordes de Ferrein		
ref	Corde		
term	Pyramides de Ferrein		
ref	Rein		
term	Trou de Ferrein		
ref	Stylo-mastoïdien		
entry	Ferreux	0	
orth	Ferreux		
ref	Ferrugineux		
ref	Oxyde		
term	Chlorure ferreux		
ref	Chlorure		
entry	Ferri	0	
orth	Ferri		
term	Tire-balles de Ferri		
ref	Alphonsin		
entry	Ferrico-potassique	0	
orth	Ferrico-potassique		
term	Tartrate ferrico-potassique		
ref	Tartrate		
entry	Ferricyanate	0	
orth	Ferricyanate		
entry	Ferricyanhydrate	0	
orth	Ferricyanhydrate		
entry	Ferricyanhydrique	0	
orth	Ferricyanhydrique		
foreign	acide hydroferricyanhydrique	lat	
entry	Ferricyanique	0	
orth	Ferricyanique		
term	Acide ferricyanique		
entry	Ferricyanogène	0	
orth	Ferricyanogène		
entry	Ferricyanure	1	
orth	Ferricyanure		
foreign	cyano ferride	lat	
term	Ferricyanure de potassium		
term	prussiate rouge de potasse		
pb	0594	0608	
term	Ferricyanure de fer ou ferreux		
term	bleu de Turnbull		
entry	Ferrique	0	
orth	Ferrique		
term	Acide ferrique		
ref	Oxyde		
term	Chlorure ferrique		
ref	Chlorure		
entry	Ferrite	0	
orth	Ferrite		
ref	Oxyde		
entry	Ferrocyanate	0	
orth	Ferrocyanate		
entry	Ferrocyane	0	
orth	Ferrocyane		
ref	Cyanoferrure		
ref	Cyanure		
entry	Ferrocyanhydrate	0	
orth	Ferrocyanhydrate		
entry	Ferrocyanhydrique	0	
orth	Ferrocyanhydrique		
entry	Ferrocyanide	0	
orth	Ferrocyanide		
ref	Cyanure		
entry	Ferrocyanique	0	
orth	Ferrocyanique		
term	Acide ferrocyanique		
entry	Ferrocyanogène	0	
orth	Ferrocyanogène		
foreign	cyanoferre	lat	
entry	Ferrocyanure	0	
orth	Ferrocyanure		
term	Ferroçyanure ferrique		
term	Ferroçyanure de potassium		
entry	Ferrugineux	0	
orth	Ferrugineux		
foreign	ferrugineus	lat	
foreign	eisenhaltig	deu	
foreign	ferruginous	eng	
foreign	ferruginoso	ita	
foreign	ferruginoso	spa	
term	Eau ferrugineuse.N.Viv. minérale		
term	Savon ferrugineux		
ref	Savon		
entry	Ferrure	0	
orth	Ferrure		
